trajectory_id,x0,v0,t,x_clean,v_clean,x,v
34,1.863,-0.378,8.96896896896897,-1.8658654576930107,-0.19346262859407143,-1.8665744759784786,-0.19233601795362762
34,1.863,-0.378,8.97897897897898,-1.8668791653876677,-0.00905948116350419,-1.8674186479093369,-0.00961409339870435
34,1.863,-0.378,8.98898898898899,-1.8660467987681228,0.17535262478519426,-1.8638806738550082,0.1762403118383905
34,1.863,-0.378,8.998998998999,-1.8633691809249708,0.3595913322691354,-1.8615647634721868,0.35792193249925286
34,1.863,-0.378,9.00900900900901,-1.8588489596362048,0.5434744557715131,-1.8579218201574197,0.5428527999951754
34,1.863,-0.378,9.01901901901902,-1.8524906047489451,0.7268201613968105,-1.8525578048531361,0.725595702766004
34,1.863,-0.378,9.02902902902903,-1.8443004037594057,0.9094471466783048,-1.8437351527988095,0.911355344482056
34,1.863,-0.378,9.03903903903904,-1.8342864555954663,1.0911748198600655,-1.835710745472079,1.0907670430019514
34,1.863,-0.378,9.04904904904905,-1.8224586626080008,1.2718234784761613,-1.8214621726523292,1.2711730404572321
34,1.863,-0.378,9.05905905905906,-1.80882872077888,1.4512144870504888,-1.8090690136194472,1.4509567222946198
34,1.863,-0.378,9.06906906906907,-1.7934101081553315,1.629170453741501,-1.7933947536730055,1.629177145581265
34,1.863,-0.378,9.07907907907908,-1.7762180715220952,1.805515405757161,-1.7761200699184763,1.8051443747876037
34,1.863,-0.378,9.08908908908909,-1.7572696113245507,1.9800749633666601,-1.7574486808942358,1.9788838117443082
34,1.863,-0.378,9.0990990990991,-1.7365834648577285,2.1526765123368286,-1.7357797611387935,2.1540258523416194
34,1.863,-0.378,9.10910910910911,-1.7141800877378268,2.323149374622723,-1.7125852859273172,2.3242375363702146
34,1.863,-0.378,9.11911911911912,-1.6900816336745563,2.4913249771436035,-1.6892246578388792,2.491658157703504
34,1.863,-0.378,9.12912912912913,-1.664311932564316,2.6570370184774035,-1.6642460097128848,2.6573168859331364
34,1.863,-0.378,9.13913913913914,-1.6368964669258612,2.8201216333088595,-1.6379624928970502,2.8203370173197824
34,1.863,-0.378,9.14914914914915,-1.6078623467017665,2.9804175544686786,-1.6078227930625413,2.9799609186732665
34,1.863,-0.378,9.15915915915916,-1.5772382824506024,3.137766272403517,-1.5773155188475603,3.1372010608761154
34,1.863,-0.378,9.16916916916917,-1.5450545569563314,3.2920121919190732,-1.5442300793968322,3.2936062126406402
34,1.863,-0.378,9.17917917917918,-1.5113429952830022,3.4430027860413,-1.5119875556251692,3.4436278909270728
34,1.863,-0.378,9.18918918918919,-1.4761369333043488,3.590588746843589,-1.477025003872626,3.5892589437011355
34,1.863,-0.378,9.1991991991992,-1.4394711847394193,3.7346241330907834,-1.439172789911301,3.734172469741939
34,1.863,-0.378,9.20920920920921,-1.4013820067268261,3.8749665145540146,-1.400461631009202,3.8754541606237085
34,1.863,-0.378,9.21921921921922,-1.361907063971665,4.011477112853663,-1.3617541442003134,4.0118450377807715
34,1.863,-0.378,9.22922922922923,-1.3210853915005516,4.144020938691163,-1.3201190450328373,4.144548861441364
34,1.863,-0.378,9.23923923923924,-1.2789573560616085,4.272466925333961,-1.2802332683065036,4.2709808872221915
34,1.863,-0.378,9.24924924924925,-1.2355646162075724,4.396688058221609,-1.2350910962421289,4.397008210629449
34,1.863,-0.378,9.25925925925926,-1.1909500811014913,4.516561500564856,-1.1922319612385404,4.517676962165484
34,1.863,-0.378,9.26926926926927,-1.145157868085749,4.6319687148135165,-1.1424905530926328,4.630463476623841
34,1.863,-0.378,9.27927927927928,-1.0982332590563761,4.742795579873022,-1.096892492157943,4.74453518553884
34,1.863,-0.378,9.28928928928929,-1.050222655685782,4.848932503953723,-1.049837656737626,4.849262590737999
34,1.863,-0.378,9.2992992992993,-1.0011735335381928,4.9502745329413695,-1.0027774560835985,4.950384259350269
34,1.863,-0.378,9.30930930930931,-0.9511343951231627,5.046721454181597,-0.952509474035957,5.045769869382508
34,1.863,-0.378,9.31931931931932,-0.9001547219335861,5.138177895575791,-0.8982592971185157,5.137541055793409
34,1.863,-0.378,9.32932932932933,-0.848284925515636,5.224553419890343,-0.8494425426650567,5.224175876725685
34,1.863,-0.378,9.33933933933934,-0.7955762976190122,5.305762614186034,-0.7950761584453597,5.3043367602869695
34,1.863,-0.378,9.34934934934935,-0.742080959476798,5.381725174279113,-0.7402576266332567,5.381410343096926
34,1.863,-0.378,9.35935935935936,-0.6878518102650749,5.4523659841505605,-0.6877458822947359,5.451473857311865
34,1.863,-0.378,9.36936936936937,-0.6329424747932654,5.517615190224997,-0.6341374610530721,5.518298147781878
34,1.863,-0.378,9.37937937937938,-0.5774072504769279,5.5774082704457975,-0.5791825635865697,5.574362087195834
34,1.863,-0.378,9.38938938938939,-0.5213010536454422,5.631686098078103,-0.5209182161215078,5.631439061333636
34,1.863,-0.378,9.3993993993994,-0.464679365237678,5.680395000176637,-0.46578332655370974,5.679427310392163
34,1.863,-0.378,9.40940940940941,-0.4075981759393456,5.723486810660506,-0.4075958889499493,5.723489494331046
34,1.863,-0.378,9.41941941941942,-0.3501139308162812,5.760918917942512,-0.3511792710462006,5.763272752927495
34,1.863,-0.378,9.42942942942943,-0.2922834734984153,5.792654307065866,-0.29288491616262446,5.794328467423201
34,1.863,-0.378,9.43943943943944,-0.23416398996961896,5.818661596306643,-0.23473339617458477,5.8181666219174035
34,1.863,-0.378,9.44944944944945,-0.175812952019011,5.838915068205783,-0.17607418441760317,5.83872961079221
